County,date,cases,Region,Color,log_cases,Population,p_cases,log_p_cases
Orleans,2020-06-30T00:00:00Z,281,Western New York,#979797,2.44870631990508,41175,682.4529447480268,2.834072712063288
Oswego,2020-06-30T00:00:00Z,197,Central New York,#d7e1be,2.294466226161593,119104,165.40166577109082,2.2185398790469386
Otsego,2020-06-30T00:00:00Z,84,Mohawk Valley,#ffff00,1.9242792860618816,60244,139.43297257818207,2.144365486211619
Putnam,2020-06-30T00:00:00Z,1326,Mid-Hudson,#91bdf0,3.1225435240687545,99070,1338.447562329666,3.1266013610762036
Rensselaer,2020-06-30T00:00:00Z,553,Capital,#00ffff,2.7427251313046983,159431,346.8585155960886,2.540152361170836
Rockland,2020-06-30T00:00:00Z,13590,Mid-Hudson,#91bdf0,4.133219456732494,323686,4198.513374072403,3.6230955409389196
St. Lawrence,2020-06-30T00:00:00Z,219,Tug Hill Seaway,#e978ef,2.3404441148401185,109558,199.8941200094927,2.3008000193057656
Saratoga,2020-06-30T00:00:00Z,549,Capital,#00ffff,2.739572344450092,227377,241.44922309644338,2.3828258123229444
Schenectady,2020-06-30T00:00:00Z,800,Capital,#00ffff,2.9030899869919438,154883,516.5189207337152,2.7130862348967653
Schoharie,2020-06-30T00:00:00Z,58,Mohawk Valley,#ffff00,1.7634279935629373,31364,184.92539216936615,2.2669965483787373
Schuyler,2020-06-30T00:00:00Z,12,Finger Lakes,#b4ffaa,1.0791812460476249,17992,66.69630947087595,1.8241018036200491
Seneca,2020-06-30T00:00:00Z,69,Finger Lakes,#b4ffaa,1.8388490907372552,34612,199.35282560961517,2.2996223956942603
Steuben,2020-06-30T00:00:00Z,266,Finger Lakes,#b4ffaa,2.424881636631067,96927,274.4333364284461,2.438436865589916
Suffolk,2020-06-30T00:00:00Z,41385,Long Island,#ff64a5,4.616842959534867,1487901,2781.435055154879,3.4442689238788065
Sullivan,2020-06-30T00:00:00Z,1451,Mid-Hudson,#91bdf0,3.161667412437736,75211,1929.239074071612,3.2853860493735425
Tioga,2020-06-30T00:00:00Z,143,Southern Tier,#ffd900,2.155336037465062,49045,291.5689672749516,2.4647412985950377
Tompkins,2020-06-30T00:00:00Z,177,Southern Tier,#ffd900,2.247973266361807,102962,171.90808259357823,2.2352962963686647
Ulster,2020-06-30T00:00:00Z,1781,Mid-Hudson,#91bdf0,3.2506639194632436,179303,993.2906867146673,2.9970763634618747
Warren,2020-06-30T00:00:00Z,263,North Country,#dcc8dc,2.419955748489758,64480,407.87841191066997,2.6105307196927234
Washington,2020-06-30T00:00:00Z,246,North Country,#dcc8dc,2.3909351071033793,61828,397.87798408488067,2.5997499088498883
Wayne,2020-06-30T00:00:00Z,170,Finger Lakes,#b4ffaa,2.230448921378274,90856,187.1092718147398,2.2720953086021463
Westchester,2020-06-30T00:00:00Z,34838,Mid-Hudson,#91bdf0,4.542053214823124,968815,3595.9393692294193,3.55581236052752
Wyoming,2020-06-30T00:00:00Z,95,Western New York,#979797,1.9777236052888478,40565,234.192037470726,2.369572124974976
Yates,2020-06-30T00:00:00Z,46,Finger Lakes,#b4ffaa,1.662757831681574,25009,183.9337838378184,2.2646615051315813
New York State,2020-07-01T00:00:00Z,394079,New York State,#7a7a7a,5.595583292447137,21250933,1854.4079923455595,3.2682052903969656
Albany,2020-07-01T00:00:00Z,2112,Capital,#00ffff,3.3246939138617746,307426,686.994593820952,2.836953319471535
Allegany,2020-07-01T00:00:00Z,61,Western New York,#979797,1.7853298350107671,47025,129.71823498139287,2.1130010307883507
Broome,2020-07-01T00:00:00Z,722,Southern Tier,#ffd900,2.858537197569639,194402,371.3953560148558,2.5698364689521416
Cattaraugus,2020-07-01T00:00:00Z,123,Western New York,#979797,2.089905111439398,77686,158.32968617254076,2.199562350946994
Cayuga,2020-07-01T00:00:00Z,119,Central New York,#d7e1be,2.0755469613925306,77868,152.8227256382596,2.184187941186152
Chautauqua,2020-07-01T00:00:00Z,127,Western New York,#979797,2.103803720955957,129656,97.95150243721848,1.9910111018436614
Chemung,2020-07-01T00:00:00Z,144,Finger Lakes,#b4ffaa,2.1583624920952498,85740,167.94961511546535,2.225179012920636
Chenango,2020-07-01T00:00:00Z,146,Southern Tier,#ffd900,2.164352855784437,48348,301.9773310167949,2.4799743423484344
Clinton,2020-07-01T00:00:00Z,101,North Country,#dcc8dc,2.0043213737826426,80794,125.00928286753967,2.096942263795742
Columbia,2020-07-01T00:00:00Z,466,Capital,#00ffff,2.66838591669,60919,764.950179746877,2.883633151015595
Cortland,2020-07-01T00:00:00Z,47,Central New York,#d7e1be,1.6720978579357175,48123,97.6663965255699,1.989745164396052
Delaware,2020-07-01T00:00:00Z,91,Southern Tier,#ffd900,1.9590413923210936,45502,199.99120917761854,2.30101090621619
Dutchess,2020-07-01T00:00:00Z,4213,Mid-Hudson,#91bdf0,3.6245914591268478,293894,1433.5100410352031,3.156400739313134
Erie,2020-07-01T00:00:00Z,7337,Western New York,#979797,3.865518519074774,919866,797.6161745297685,2.901793952271756
Essex,2020-07-01T00:00:00Z,42,North Country,#dcc8dc,1.6232492903979006,37751,111.25533098460967,2.0463208300954814
Franklin,2020-07-01T00:00:00Z,31,North Country,#dcc8dc,1.4913616938342726,50692,61.153633709461054,1.7864222676369323
Fulton,2020-07-01T00:00:00Z,257,Mohawk Valley,#ffff00,2.4099331233312946,53743,478.20181232904747,2.6796112177082656
Genesee,2020-07-01T00:00:00Z,238,Western New York,#979797,2.376576957056512,58112,409.55396475770925,2.6123111345515397
Greene,2020-07-01T00:00:00Z,260,Capital,#00ffff,2.4149733479708178,47617,546.0234790095974,2.737211317768976
Hamilton,2020-07-01T00:00:00Z,6,North Country,#dcc8dc,0.7781512503836436,4575,131.14754098360655,2.1177601519811766
Herkimer,2020-07-01T00:00:00Z,162,Mohawk Valley,#ffff00,2.2095150145426308,62505,259.1792656587473,2.413600255029672
Jefferson,2020-07-01T00:00:00Z,88,Tug Hill Seaway,#e978ef,1.9444826721501687,114448,76.89081504263946,1.8858744644498135
Lewis,2020-07-01T00:00:00Z,30,Tug Hill Seaway,#e978ef,1.4771212547196624,26719,112.27965118455032,2.0503010547563068
Livingston,2020-07-01T00:00:00Z,130,Finger Lakes,#b4ffaa,2.113943352306837,63907,203.42059555291283,2.308394921458735
Madison,2020-07-01T00:00:00Z,357,Central New York,#d7e1be,2.552668216112193,71359,500.28727981053544,2.699219460752043
Monroe,2020-07-01T00:00:00Z,3780,Finger Lakes,#b4ffaa,3.5774917998372255,744248,507.8952177231246,2.7057741235861563
Montgomery,2020-07-01T00:00:00Z,118,Mohawk Valley,#ffff00,2.0718820073061255,49426,238.74074373811354,2.377926542469864
Nassau,2020-07-01T00:00:00Z,41853,Long Island,#ff64a5,4.621726593434407,1356564,3085.2211911859667,3.489286305700833
New York,2020-07-01T00:00:00Z,215475,New York City,#c8ff00,5.333396889383647,8443713,2551.89867301269,3.406863426073771
Niagara,2020-07-01T00:00:00Z,1237,Western New York,#979797,3.0923696996291206,211704,584.3063900540377,2.766640635839675
Oneida,2020-07-01T00:00:00Z,1642,Central New York,#d7e1be,3.215373152783422,230782,711.4939640006587,2.8521712200740965
Onondaga,2020-07-01T00:00:00Z,2863,Central New York,#d7e1be,3.456821348021599,464242,616.7042189203045,2.790076919477935
Ontario,2020-07-01T00:00:00Z,265,Finger Lakes,#b4ffaa,2.423245873936808,109472,242.07103186202863,2.383942821431839
Orange,2020-07-01T00:00:00Z,10730,Mid-Hudson,#91bdf0,4.0305997219659515,378227,2836.920685196985,3.4528471939337444
Orleans,2020-07-01T00:00:00Z,281,Western New York,#979797,2.44870631990508,41175,682.4529447480268,2.834072712063288
Oswego,2020-07-01T00:00:00Z,201,Central New York,#d7e1be,2.303196057420489,119104,168.76007522837185,2.2272697103058348
Otsego,2020-07-01T00:00:00Z,84,Mohawk Valley,#ffff00,1.9242792860618816,60244,139.43297257818207,2.144365486211619
Putnam,2020-07-01T00:00:00Z,1329,Mid-Hudson,#91bdf0,3.123524980942732,99070,1341.4757242353892,3.1275828179501812
Rensselaer,2020-07-01T00:00:00Z,555,Capital,#00ffff,2.7442929831226763,159431,348.1129767736513,2.541720212988814
Rockland,2020-07-01T00:00:00Z,13602,Mid-Hudson,#91bdf0,4.133602770510161,323686,4202.220670649951,3.6234788547165864
St. Lawrence,2020-07-01T00:00:00Z,219,Tug Hill Seaway,#e978ef,2.3404441148401185,109558,199.8941200094927,2.3008000193057656
Saratoga,2020-07-01T00:00:00Z,550,Capital,#00ffff,2.7403626894942437,227377,241.88902131701977,2.383616157367096
Schenectady,2020-07-01T00:00:00Z,805,Capital,#00ffff,2.9057958803678687,154883,519.7471639883008,2.7157921282726902
Schoharie,2020-07-01T00:00:00Z,58,Mohawk Valley,#ffff00,1.7634279935629373,31364,184.92539216936615,2.2669965483787373
Schuyler,2020-07-01T00:00:00Z,13,Finger Lakes,#b4ffaa,1.1139433523068367,17992,72.25433526011561,1.858863909879261
Seneca,2020-07-01T00:00:00Z,70,Finger Lakes,#b4ffaa,1.845098040014257,34612,202.24199699526176,2.3058713449712616
Steuben,2020-07-01T00:00:00Z,268,Finger Lakes,#b4ffaa,2.428134794028789,96927,276.49674497302095,2.441690022987638
Suffolk,2020-07-01T00:00:00Z,41427,Long Island,#ff64a5,4.617283484333299,1487901,2784.2578236051995,3.444709448677239
Sullivan,2020-07-01T00:00:00Z,1452,Mid-Hudson,#91bdf0,3.161966616364075,75211,1930.568666817354,3.2856852532998815
Tioga,2020-07-01T00:00:00Z,143,Southern Tier,#ffd900,2.155336037465062,49045,291.5689672749516,2.4647412985950377
Tompkins,2020-07-01T00:00:00Z,177,Southern Tier,#ffd900,2.247973266361807,102962,171.90808259357823,2.2352962963686647
Ulster,2020-07-01T00:00:00Z,1782,Mid-Hudson,#91bdf0,3.250907699700856,179303,993.8484018672302,2.9973201436994867
Warren,2020-07-01T00:00:00Z,263,North Country,#dcc8dc,2.419955748489758,64480,407.87841191066997,2.6105307196927234
Washington,2020-07-01T00:00:00Z,246,North Country,#dcc8dc,2.3909351071033793,61828,397.87798408488067,2.5997499088498883
Wayne,2020-07-01T00:00:00Z,174,Finger Lakes,#b4ffaa,2.2405492482826,90856,191.5118429162631,2.282195635506472
Westchester,2020-07-01T00:00:00Z,34866,Mid-Hudson,#91bdf0,4.5424021258224165,968815,3598.8294978917543,3.5561612715268125
Wyoming,2020-07-01T00:00:00Z,95,Western New York,#979797,1.9777236052888478,40565,234.192037470726,2.369572124974976
Yates,2020-07-01T00:00:00Z,46,Finger Lakes,#b4ffaa,1.662757831681574,25009,183.9337838378184,2.2646615051315813
New York State,2020-07-02T00:00:00Z,394954,New York State,#7a7a7a,5.596546516615049,21250933,1858.5254586233932,3.269168514564878
Albany,2020-07-02T00:00:00Z,2125,Capital,#00ffff,3.3273589343863303,307426,691.2232537261,2.8396183399960906
Allegany,2020-07-02T00:00:00Z,62,Western New York,#979797,1.792391689498254,47025,131.8447634237108,2.1200628852758374
Broome,2020-07-02T00:00:00Z,729,Southern Tier,#ffd900,2.8627275283179747,194402,374.99614201499986,2.5740267997004773
Cattaraugus,2020-07-02T00:00:00Z,124,Western New York,#979797,2.093421685162235,77686,159.6169193934557,2.203078924669831
Cayuga,2020-07-02T00:00:00Z,119,Central New York,#d7e1be,2.0755469613925306,77868,152.8227256382596,2.184187941186152
Chautauqua,2020-07-02T00:00:00Z,127,Western New York,#979797,2.103803720955957,129656,97.95150243721848,1.9910111018436614
Chemung,2020-07-02T00:00:00Z,144,Finger Lakes,#b4ffaa,2.1583624920952498,85740,167.94961511546535,2.225179012920636
Chenango,2020-07-02T00:00:00Z,148,Southern Tier,#ffd900,2.1702617153949575,48348,306.1140067841482,2.4858832019589547
Clinton,2020-07-02T00:00:00Z,101,North Country,#dcc8dc,2.0043213737826426,80794,125.00928286753967,2.096942263795742
Columbia,2020-07-02T00:00:00Z,472,Capital,#00ffff,2.673941998634088,60919,774.7993236921158,2.889189232959682
Cortland,2020-07-02T00:00:00Z,47,Central New York,#d7e1be,1.6720978579357175,48123,97.6663965255699,1.989745164396052
Delaware,2020-07-02T00:00:00Z,91,Southern Tier,#ffd900,1.9590413923210936,45502,199.99120917761854,2.30101090621619
Dutchess,2020-07-02T00:00:00Z,4225,Mid-Hudson,#91bdf0,3.625826713285711,293894,1437.5931458280877,3.157635993471997
Erie,2020-07-02T00:00:00Z,7370,Western New York,#979797,3.8674674878590514,919866,801.2036535756296,2.9037429210560335
Essex,2020-07-02T00:00:00Z,42,North Country,#dcc8dc,1.6232492903979006,37751,111.25533098460967,2.0463208300954814
